text,label,sentiment_2,score_2,sentiment_3,score_3,sentiment,score_0,sentiment_4,score_4,sentiment_1,score_1,topic_label,score_topic
"Collins to replace Gannon against Texans The 2002 NFL MVP has a broken vertebra in his neck that will sideline him at least eight weeks, starting Sunday when the Oakland Raiders play the Texans in Houston.",1,0,0.5455894,2,0.49690175,0,0.9982297,0,0.70705277,0,0.7604035,[1],0.9985769
"Denver CB suffers another setback Cornerback Lenny Walls dislocated his right shoulder in Denver #39;s season opener and could miss up to a month. Walls, who started all 16 games for the Broncos last season, played the nickel spot ",1,0,0.99590486,2,0.5208431,0,0.99909663,0,0.8166959,0,0.87547886,[1],0.99857664
Beckham injury concern for Poland Captain David Beckham emerged as England #39;s main injury concern ahead of Wednesday #39;s World Cup qualifier against Poland. Beckham was forced to leave training here early Monday after picking up a rib injury in Saturday #39;s 2-2 draw against Austria.,1,0,0.65929306,2,0.5176659,0,0.99861145,0,0.6087639,0,0.7764412,[1],0.9985765
SOUNESS BLASTS BOLTON #39;S STYLE Graeme Souness was quick to criticise Bolton #39;s tactics after watching his Newcastle United side crash to a 2-1 defeat at the Reebok Stadium on Sunday.,1,0,0.98844135,2,0.6812453,0,0.9992513,0,0.6648856,0,0.97792715,[1],0.9985764
"ASU offense is a no-show vs. Cal BERKELEY, Calif. - Arizona State rediscovered its defense Saturday night only for the offense to go AWOL. Losing four fumbles, after coughing up none in its first seven games, the 20th-ranked Sun Devils lost 27-0 to No.",1,0,0.99389994,2,0.5959911,0,0.9993799,0,0.55773276,0,0.99949646,[1],0.9985751
"The Dolphins are getting beat -- and embarrassed -- this season Dave Wannstedt wandered near a crowded lounge inside Miami #39;s Pro Player Stadium late Sunday Night, carrying the weight of a beaten man.",1,0,0.66413784,2,0.8605682,0,0.99936634,0,0.8378662,0,0.99868447,[1],0.9985745
"Wilkinson to miss England games England captain Jonny Wilkinson has been ruled out for four to six weeks with a haematoma in his right arm. The Newcastle fly-half looks certain to miss England #39;s game against Canada on 13 November, plus the ",1,0,0.9864053,2,0.5036889,0,0.9994136,0,0.76914275,0,0.90049654,[1],0.9985744
"NBAs knockout punch Indiana #39;s Ron Artest yesterday was suspended without pay for the rest of the season for fighting with fans during a bench-clearing brawl Friday night in the final minute of a game against the Detroit Pistons in Auburn Hills, Mich.",1,0,0.9631579,2,0.5643751,0,0.9981426,0,0.78673935,0,0.9678792,[1],0.9985738
"Seahawks linebacker Chad Brown breaks ankle; out for eight weeks CHENEY - The Seahawks lost Chad Brown, a defensive leader and starting outside linebacker, for at least eight weeks after he broke his left ankle today.",1,0,0.9582983,2,0.46590787,0,0.9981351,0,0.8145221,0,0.8040155,[1],0.99857354
"SI.com ARLINGTON, Texas (Ticker) -- Miscues and poor clutch hitting led to the Texas Rangers  #39; seventh loss in eight games. Chan Ho Park committed two of a season-high five throwing errors for the Rangers while the ",1,0,0.99761224,2,0.70881385,0,0.99947816,0,0.70778906,0,0.9991448,[1],0.9985734
"Carpenter to miss Division Series St. Louis, MO (Sports Network) - St. Louis Cardinals starting pitcher Chris Carpenter is expected to miss the first round of the playoffs next week with an injury to his right arm.",1,0,0.8970151,2,0.43290213,0,0.99907136,0,0.6530995,0,0.6022254,[1],0.9985728
"Aftershock: Brown rips team #39;s lack of effort ATHENS, Greece -- Larry Brown was despondent, the head of the US selection committee was defensive and an irritated Allen Iverson was hanging up on callers who asked what went wrong. ",1,0,0.98563427,2,0.8856074,0,0.9990132,0,0.821574,0,0.99186033,[1],0.9985726
19/10/04 Cup Bets In Chaos As Archie Under Cloud Melbourne Cup betting was thrown into disarray with equal favourite She #39;s Archie battling to be fit for the race in a fortnight.,1,0,0.99038506,2,0.59360635,0,0.9983012,0,0.6607478,0,0.7425349,[1],0.99857247
"Carmelo can #39;t believe he rode DENVER - Carmelo Anthony spent many nights at the Olympics in his hotel room depressed and wanting to go home. The Denver Nuggets star was demoted to the bench during the Athens Games, in which the NBA players ",1,0,0.97279894,2,0.566957,0,0.9990132,0,0.5983596,0,0.9775579,[1],0.99857223
"Seahawks lay an egg with loss to Cardinals TEMPE, Ariz. -- The Seattle Seahawks had a bad fourth quarter against St. Louis two weeks ago, then a bad first quarter last week in New England.",1,0,0.99734193,2,0.7612757,0,0.99947816,0,0.8332367,0,0.99760616,[1],0.99857223
"Raiders' Gallery Misses Camp With Injury (AP) AP - Left tackle Robert Gallery, the second player taken in the NFL draft, didn't practice Tuesday morning with the Oakland Raiders because of an elbow injury, leaving his status uncertain for Saturday's preseason game against Dallas.",1,0,0.88993806,2,0.5744718,0,0.99923587,0,0.68331647,0,0.93493414,[1],0.9985721
Jets QB Pennington pulled after bruising right shoulder Jets quarterback Chad Pennington bruised his right shoulder Sunday and missed most of the fourth quarter in New York #39;s 22-17 loss to Buffalo.,1,0,0.9863934,2,0.56035167,0,0.9992021,0,0.7764916,0,0.93405473,[1],0.998572
"Sharpe Comments Cause Stir in Denver (AP) AP - Never one to hold back his feelings, former Broncos tight end Shannon Sharpe criticized Mike Shanahan, saying the Denver coach's decision to make Jake Plummer his quarterback was a failed, ego-driven effort to turn a mediocre player into something better.",1,0,0.9894992,2,0.8616445,0,0.99882275,0,0.6771224,0,0.98567873,[1],0.998572
"Team losing veteran defenders left and right For the second time in a week, the Jacksonville Jaguars have lopped off a veteran who was supposed to provide the team with a consistent outside pass rush.",1,0,0.9961456,2,0.49875414,0,0.99947065,0,0.72687936,0,0.9944115,[1],0.9985707
"Lions #39; miscues let Cowboys slip by, 31-21 A defense so porous the 40-year old quarterback completed all except five of his 24 pass attempts against the bad Lions. And so it went as the game and the opportunities slipped away.",1,0,0.99597186,2,0.77836746,0,0.9994454,0,0.71259725,0,0.99955255,[1],0.99856985
Pacers veteran Miller breaks hand INDIANAPOLIS: Indiana shooting guard Reggie Miller broke a bone in his left hand Friday in the first quarter of Fridays National Basketball Association pre-season finale against Denver.,1,0,0.93807435,2,0.40206477,0,0.9978829,0,0.683266,0,0.8257649,[1],0.9985697
"Bulger unlikely to play Sunday Rams quarterback Marc Bulger still has soreness in his sprained right shoulder, making it unlikely that he will play Sunday against Arizona.",1,0,0.9758079,2,0.5072924,0,0.9994037,0,0.76829576,0,0.9552344,[1],0.9985696
Stephen Dunn/Getty Images com. Poor Chone Figgins. He should have known he was in for a rough one when Manny Ramirez hammered a liner off his glove in the first inning of Boston #39;s 9-3 win over Anaheim in Game 1 of the American League Division Series.,1,0,0.97751826,2,0.6380789,0,0.9989409,0,0.6582244,0,0.99439263,[1],0.998569
"Fiedler injured in another Miami loss Foxboro, MA (Sports Network) - Miami Dolphins quarterback Jay Fiedler suffered a rib injury during the closing moments of Sunday #39;s 24-10 loss to the New England Patriots.",1,0,0.86797655,2,0.6919939,0,0.99918956,0,0.79861015,0,0.95117646,[1],0.99856865
"NHL labour talks hit roadblock after sides reject each other #39;s &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - The NHL season isn #39;t dead yet, but it is on its last legs. The cautious optimism accompanied by last week #39;s offer by the NHL Players #39; Association was replaced by doom and gloom Tuesday as both ",1,0,0.977394,2,0.6179689,0,0.9992311,0,0.4690055,0,0.99506,[1],0.99856853
"Williams dejected after latest injury setback Serena Williams #39;s clash with Maria Sharapova in the WTA Tour Championships final was billed as a Wimbledon grudge match, but by the end Williams was too worried about the future to be looking back.",1,0,0.9797458,2,0.74060625,0,0.99948967,0,0.67084646,0,0.9916271,[1],0.9985683
"Greene expected to miss rest of season Los Angeles, CA (Sports Network) - San Diego Padres shortstop Khalil Greene is expected to miss the rest of the season with a broken bone in his right index finger.",1,0,0.81659025,2,0.45965433,0,0.9982811,0,0.8199568,0,0.85825217,[1],0.9985682
"Cards' Tavarez to Sit Out Eight Games (AP) AP - An appeal did little to help St. Louis reliever Julian Tavarez, who was suspended for eight days Friday for applying a foreign substance to balls while pitching last month.",1,0,0.99749255,2,0.47243756,0,0.9994443,0,0.75616336,0,0.9972277,[1],0.99856806
"Simms suffers shoulder injury New Orleans, LA (Sports Network) - Tampa Bay quarterback Chris Simms left in the first quarter of Sunday #39;s game against New Orleans with a left shoulder injury.",1,0,0.8460581,2,0.6131991,0,0.9986665,0,0.6700537,0,0.8924941,[1],0.9985676
Tampa Offense Remains Offensive It #39;s not hard to pinpoint the Tampa Bay Buccaneers #39; biggest problem as they are off to the NFC South #39;s only 0-2 start.,1,0,0.5970518,2,0.5022562,0,0.9985921,0,0.5366671,0,0.9671961,[1],0.99856734
Neville injury is a blow for United and England Sven-Goran Eriksson will be without another crucial member of his England squad for the World Cup qualifier against Wales on Oct 9 after it was confirmed yesterday that Gary Neville will join ,1,0,0.9886103,2,0.725101,0,0.996191,0,0.61777985,0,0.74885577,[1],0.9985672
Ogden questionable for season opener after knee sprain Baltimore Ravens left tackle Jonathan Ogden sprained the medial collateral ligament in his left knee in Thursday #39;s exhibition game against the New York Giants.,1,0,0.74928653,2,0.45955488,0,0.9987502,0,0.69997543,0,0.9575635,[1],0.9985669
"Another loss to BC crushes Notre Dame Its not surprising the Notre Dame players and coaches were using words like devastating, heartbreaking and unbelievable following Saturdays 24-23 home loss to Boston College.",1,0,0.95999753,2,0.73043555,0,0.9984156,0,0.8575563,0,0.9525311,[1],0.9985662
Jets #39; Pennington out 2-4 weeks with shoulder strain SPORTS NETWORK - New York Jets quarterback Chad Pennington suffered a rotator cuff injury during Sunday #39;s game against the Buffalo Bills and is expected to miss the next two to four weeks.,1,0,0.7748356,2,0.56492406,0,0.9985133,0,0.81165075,0,0.8841225,[1],0.9985642
"Ravens LB Boulware to Miss at Least First Six Games  BALTIMORE, Maryland (Sports Network) - The Baltimore Ravens  Saturday placed linebacker Peter Boulware on the physically  unable to perform list and the veteran will miss at least the  first six games of the upcoming season.",1,0,0.83088326,2,0.41704893,0,0.9990477,0,0.82036245,0,0.96327233,[1],0.99856395
Notes: Kennedy lost for season The Angels suffered a huge blow to their playoff chances Tuesday when they learned that second baseman Adam Kennedy suffered a season-ending knee injury in Monday night #39;s game.,1,0,0.997778,2,0.72629595,0,0.9991449,0,0.8938744,0,0.78691393,[1],0.9985636
Rams QB Leaves Game With Shoulder Injury (AP) AP - St. Louis Rams quarterback Marc Bulger left Sunday's game against the San Francisco 49ers after spraining his right shoulder while getting sacked in the first quarter.,1,0,0.96056086,2,0.45359582,0,0.99886465,0,0.7236687,0,0.9821929,[1],0.9985636
Russian #39;s Toffees interest denied Everton #39;s hopes of seeing some new players arrive at Goodison Park before the closure of the transfer window looked to have been dashed.,1,0,0.9975061,2,0.64934546,0,0.99947685,0,0.50958097,0,0.98774815,[1],0.99856335
"NHL exec says union engaging in a  #39;charade #39; Ottawa, ON (Sports Network) - The negotiations to save the National Hockey League from a work stoppage seemed to take a turn for the worse on Thursday.",1,0,0.99783105,2,0.6816083,0,0.9987987,0,0.8257772,0,0.9965149,[1],0.9985631
Megson rues missed chances West Brom manager Gary Megson was left to rue his side #39;s missed chances after the Baggies crashed out of the Carling Cup in extra time at Colchester.,1,0,0.9940812,2,0.5235244,0,0.999315,0,0.7792937,0,0.98962104,[1],0.99856263
"Soriano injured in steal attempt Besides suffering a 5-4 loss to the A #39;s on Thursday, the Rangers saw All-Star second baseman Alfonso Soriano suffer an injury to his left leg while stealing third base in the eighth inning.",1,0,0.9347033,2,0.670659,0,0.9989146,0,0.7827172,0,0.9338665,[1],0.9985624
"Chargers lose Caldwell for year, add McCardell, Shaw San Diego Chargers wide receiver Reche Caldwell will miss the rest of the season after tearing a ligament in his right knee in Sunday #39;s loss at Atlanta.",1,0,0.9553911,2,0.59047884,0,0.9977754,0,0.83610344,0,0.85046774,[1],0.9985624
Preston fired as manager of Livingston after seven losses in a row Livingston has fired manager Allan Preston after seven losses in a row. The Lions are last in the Scottish Premier League with just nine points from 15 games and the owners decided ,1,0,0.9479191,2,0.43667847,0,0.9994697,0,0.6527744,0,0.98977053,[1],0.99856156
"BoSox, Astros Play for Crucial Game 4 Wins (AP) AP - The Boston Red Sox entered this AL championship series hoping to finally overcome their bitter rivals from New York following a heartbreaking seven-game defeat last October. Instead, they've been reduced to trying to prevent the Yankees from completing a humiliating sweep in their own ballpark.",1,0,0.72542095,2,0.7245136,0,0.99801385,0,0.5376769,0,0.9940204,[1],0.9985612
Ducks to Take Aim at No. 2 Oklahoma (AP) AP - Oregon lost its season opener and dropped out of the Top 25 thanks mostly to its own mistakes.,1,0,0.99705386,2,0.48004842,0,0.99886924,0,0.76501304,0,0.99669313,[1],0.9985611
"Panthers Lose Jenkins for Season  CHARLOTTE, N.C., (Sports Network) - Carolina Panthers  defensive tackle Kris Jenkins was placed on injured reserve  Wednesday and will miss the remainder of the season because of  a shoulder injury.",1,0,0.9420892,2,0.47748277,0,0.9980982,0,0.8013685,0,0.837923,[1],0.9985607
"Arsenal, Facing Rosenborg in Europe, Loses Gilberto (Update1) Arsenal midfielder Gilberto Silva will miss the team #39;s second Champions League group game against Norwegian champion Rosenborg on Wednesday with a back injury, ruling him out for at least a month.",1,0,0.86745733,2,0.50811774,0,0.9990274,0,0.7842608,0,0.56451565,[1],0.9985606
"Injuries starting to mount for hapless 49ers Tim Rattay returned to the starting lineup for the San Francisco 49ers on Sunday, but it did not matter, as they found themselves on the wrong end of a 24-14 loss to the St.",1,0,0.97174567,2,0.3795258,0,0.9994789,0,0.7358777,0,0.99335396,[1],0.99855953
"Mutu #39;s failed drug test confirmed by player #39;s union Chelsea striker Adrian Mutu failed a drug test, the English players #39; union confirmed Monday. The Romanian could face a ban of up two years from domestic and international soccer.",1,0,0.94164747,2,0.490349,0,0.9990728,0,0.73692596,0,0.98978513,[1],0.998558
